record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852453436","626522850","159302274","4622.59","56.60000000000002","2.837","73.0","7.59","928.0","300","148","90","11","1","0.5","56.60000000000002","2.837","40.0","266.0","50.12","247","90","256","5.75","169","75","12.5",
"852453437","626522887","159302773","4625.42","56.60000000000002","2.837","73.0","7.59","930.0","300","148","90","11","1","0.5","56.60000000000002","2.837","40.0","264.0","50.12","262","90","256","5.75","169","75","12.375",
"852453438","626522927","159303338","4628.64","56.60000000000002","2.818","73.0","7.59","932.0","300","148","90","11","1","0.5","56.60000000000002","2.818","40.0","265.0","50.12","262","91","256","5.75","169","75","12.375",
"852453439","626522986","159303843","4631.56","56.799999999999955","2.818","73.0","7.59","928.0","300","148","90","11","1","0.5","56.799999999999955","2.818","40.0","265.0","50.12","273","90","256","5.625","169","74","12.375",
"852453440","626523035","159304347","4634.46","56.799999999999955","2.827","72.2","7.59","927.0","300","149","91","11","1","0.0","56.799999999999955","2.827","40.25","265.0","50.12","269","91","256","5.625","169","74","12.625",
"852453441","626523088","159304882","4637.49","57.0","2.827","72.2","7.59","930.0","300","149","91","11","1","0.0","57.0","2.827","40.0","264.0","50.12","261","91","256","5.625","169","74","12.5",
"852453442","626523137","159305448","4640.72","57.0","2.827","73.0","7.59","933.0","300","149","91","11","1","0.0","57.0","2.827","39.75","263.0","50.25","259","90","258","5.625","169","74","12.375",
"852453443","626523213","159306023","4644.06","57.200000000000045","2.827","73.0","7.59","930.0","300","149","91","11","1","0.0","57.200000000000045","2.827","39.75","264.0","50.25","259","90","258","5.625","169","74","12.375",
"852453444","626523310","159306610","4647.45","57.200000000000045","2.837","72.2","7.59","931.0","300","149","91","11","1","0.0","57.200000000000045","2.837","40.25","266.0","50.25","280","91","258","5.625","170","74","12.5",
"852453445","626523420","159307160","4650.73","57.39999999999998","2.846","72.2","7.5","939.0","300","149","91","11","1","0.0","57.39999999999998","2.846","40.5","268.0","50.25","278","91","258","5.625","170","74","12.5",
"852453446","626523505","159307665","4653.68","57.200000000000045","2.865","72.2","7.5","959.0","300","150","91","11","1","0.0","57.200000000000045","2.865","40.5","268.0","50.25","274","90","258","5.625","170","74","12.5",
"852453447","626523494","159308272","4657.13","57.39999999999998","2.874","72.2","7.5","959.0","300","149","91","11","1","0.0","57.39999999999998","2.874","40.5","268.0","50.25","269","90","258","5.625","170","74","12.5",
"852453448","626523524","159308827","4660.3","57.39999999999998","2.874","72.2","7.31","966.0","300","150","91","11","1","0.0","57.39999999999998","2.874","40.25","267.0","50.25","269","91","258","5.625","170","74","12.375",
"852453449","626523571","159309404","4663.61","57.60000000000002","2.883","71.2","7.21","966.0","300","149","91","11","1","0.0","57.60000000000002","2.883","40.0","265.0","50.25","269","90","258","5.75","170","74","12.5",
"852453450","626523619","159309951","4666.75","57.60000000000002","2.893","71.2","7.21","970.0","300","150","91","11","1","0.0","57.60000000000002","2.893","40.25","265.0","50.25","276","91","258","5.5","170","73","12.375",
"852453451","626523644","159310530","4670.05","57.799999999999955","2.911","71.2","7.21","977.0","300","150","91","11","1","0.0","57.799999999999955","2.911","40.0","263.0","50.25","280","90","258","5.5","170","73","12.5",
"852453452","626523672","159311109","4673.32","57.60000000000002","2.921","71.2","7.12","991.0","300","150","91","11","1","0.0","57.60000000000002","2.921","40.0","264.0","50.25","280","90","258","5.625","170","74","12.25",
"852453453","626523648","159311686","4676.61","57.799999999999955","2.93","72.2","7.12","994.0","300","150","90","11","1","0.5","57.799999999999955","2.93","40.25","266.0","50.25","277","91","258","5.625","170","73","12.25",
"852453454","626523681","159312254","4679.85","57.60000000000002","2.939","73.0","7.12","1000.0","300","150","90","11","1","0.5","57.60000000000002","2.939","40.5","268.0","50.15","272","90","258","5.625","170","74","12.25",
"852453455","626523689","159312800","4682.96","57.799999999999955","2.948","72.2","7.12","1001.0","300","150","90","11","1","0.5","57.799999999999955","2.948","40.5","268.0","50.15","263","90","256","5.625","170","74","12.25",
"852453456","626523701","159313324","4685.94","57.60000000000002","2.958","72.2","7.12","1007.0","300","149","90","11","1","0.5","57.60000000000002","2.958","40.5","268.0","50.15","260","89","258","5.75","170","75","12.625",
"852453457","626523735","159313819","4688.76","57.60000000000002","2.958","73.0","7.12","1007.0","300","149","90","11","1","0.5","57.60000000000002","2.958","40.5","268.0","50.15","252","91","264","5.875","170","75","12.125",
"852453458","626523722","159314318","4691.6","57.60000000000002","2.958","73.0","7.12","1008.0","300","149","90","11","1","0.5","57.60000000000002","2.958","40.25","267.0","50.15","256","90","266","5.625","170","73","12.0",
"852453459","626523742","159314831","4694.51","57.60000000000002","2.958","73.0","7.12","1008.0","300","149","90","11","1","0.5","57.60000000000002","2.958","40.5","270.0","50.15","256","90","266","5.625","170","73","12.0",
"852453460","626523776","159315361","4697.52","57.39999999999998","2.958","73.0","7.12","1002.0","300","147","90","11","1","0.5","57.39999999999998","2.958","40.5","269.0","49.96","247","90","266","5.625","170","74","12.5",
"852453461","626523755","159315902","4700.6","57.60000000000002","2.958","72.2","7.12","997.0","300","147","90","11","1","0.5","57.60000000000002","2.958","40.5","269.0","49.96","247","90","266","5.625","170","74","12.5",
"852453462","626523776","159316423","4703.57","57.39999999999998","2.958","72.2","7.12","993.0","300","147","90","11","1","0.5","57.39999999999998","2.958","40.5","269.0","49.96","235","90","258","5.75","170","74","12.375",
"852453463","626523802","159316921","4706.41","57.39999999999998","2.958","72.2","7.21","990.0","300","146","90","11","1","0.5","57.39999999999998","2.958","40.5","269.0","49.87","238","89","262","5.75","169","74","12.375",
"852453464","626523876","159317398","4709.18","57.200000000000045","2.958","73.0","7.21","992.0","300","144","90","11","1","0.0","57.200000000000045","2.958","40.0","266.0","49.87","246","91","262","5.625","169","74","12.125",
"852453465","626523890","159317911","4712.1","57.39999999999998","2.958","74.0","7.21","989.0","300","145","90","11","1","0.5","57.39999999999998","2.958","40.25","267.0","49.96","246","91","262","5.625","170","74","12.125",
"852453466","626523888","159318415","4714.97","57.200000000000045","2.958","74.0","7.21","984.0","300","144","90","11","1","0.5","57.200000000000045","2.958","39.75","265.0","49.96","243","89","260","5.625","169","74","12.25",
"852453467","626523921","159318932","4717.91","57.39999999999998","2.958","73.0","7.21","980.0","300","143","90","11","1","0.5","57.39999999999998","2.958","40.0","266.0","50.06","243","89","260","5.75","169","74","12.375",
"852453468","626523937","159319385","4720.49","57.200000000000045","2.958","73.0","7.21","975.0","300","144","90","11","1","0.5","57.200000000000045","2.958","40.5","268.0","50.06","229","90","258","5.75","170","74","12.875",
"852453469","626524007","159319873","4723.34","57.39999999999998","2.948","73.0","7.21","975.0","300","144","90","11","1","0.5","57.39999999999998","2.948","40.5","269.0","50.06","225","90","256","5.75","169","74","12.5",
"852453470","626524050","159320331","4725.96","57.200000000000045","2.939","74.0","7.31","970.0","300","143","90","11","1","0.0","57.200000000000045","2.939","40.5","269.0","50.06","225","90","258","5.75","169","74","12.5",
"852453471","626524093","159320883","4729.07","57.200000000000045","2.93","74.0","7.4","959.0","300","144","90","11","1","0.0","57.200000000000045","2.93","40.5","269.0","50.06","236","89","262","5.625","169","74","12.25",
"852453472","626524106","159321386","4731.94","57.0","2.921","73.0","7.5","951.0","300","145","90","11","1","0.0","57.0","2.921","40.0","267.0","50.18","236","89","260","5.625","169","74","12.25",
"852453473","626524104","159321899","4734.86","57.200000000000045","2.921","73.0","7.5","944.0","300","146","90","11","1","0.0","57.200000000000045","2.921","40.0","267.0","50.18","234","90","262","5.75","169","75","12.375",
"852453474","626524119","159322374","4737.56","57.0","2.921","73.0","7.5","945.0","300","147","90","11","1","0.0","57.0","2.921","39.5","265.0","50.18","238","90","262","5.75","169","74","12.25",
"852453475","626524174","159322840","4740.26","57.200000000000045","2.911","73.0","7.5","942.0","300","147","90","11","1","0.0","57.200000000000045","2.911","39.75","265.0","50.18","241","88","262","5.875","169","75","12.0",
"852453476","626524250","159323345","4743.2","57.0","2.911","73.0","7.59","939.0","300","148","90","11","1","0.0","57.0","2.911","39.75","265.0","50.18","241","88","262","5.875","169","75","12.0",
"852453477","626524253","159323842","4746.02","57.200000000000045","2.893","76.0","7.68","942.0","300","148","89","11","1","0.5","57.200000000000045","2.893","40.0","268.0","50.18","242","88","262","5.625","169","74","12.375",
"852453478","626524323","159324323","4748.82","57.200000000000045","2.893","78.0","8.0","934.0","300","149","89","11","1","0.5","57.200000000000045","2.893","39.75","266.0","50.18","242","88","262","5.625","170","74","12.375",
"852453479","626524327","159324877","4751.97","57.200000000000045","2.865","78.0","8.0","933.0","300","149","90","11","1","0.0","57.200000000000045","2.865","39.25","264.0","50.28","249","88","260","5.625","169","74","12.375",
"852453480","626524366","159325433","4755.16","57.0","2.865","78.0","8.09","928.0","300","150","89","11","1","0.5","57.0","2.865","39.0","262.0","50.28","253","90","258","6.0","169","76","12.25",
"852453481","626524401","159325959","4758.17","57.200000000000045","2.865","77.0","8.09","926.0","300","150","89","11","1","0.5","57.200000000000045","2.865","38.75","259.0","50.28","259","88","256","6.125","169","76","12.25",
"852453482","626524466","159326477","4761.17","57.0","2.874","77.0","8.09","928.0","300","150","89","11","1","0.5","57.0","2.874","38.75","259.0","50.18","245","88","256","6.0","169","76","11.875",
"852453483","626524527","159327009","4764.24","57.200000000000045","2.874","77.0","7.9","952.0","300","150","89","11","1","0.5","57.200000000000045","2.874","39.25","262.0","50.18","249","91","262","6.0","169","75","12.125",
"852453484","626524536","159327521","4767.16","57.0","2.883","75.0","7.81","958.0","300","151","89","11","1","0.5","57.0","2.883","39.25","263.0","50.18","262","91","258","6.0","169","75","12.125",
"852453485","626524570","159328019","4770.01","57.200000000000045","2.883","75.0","7.68","958.0","300","150","89","11","1","0.5","57.200000000000045","2.883","39.5","264.0","50.18","262","91","258","6.0","169","75","12.125",
"852453486","626524596","159328502","4772.76","57.0","2.883","75.0","7.59","965.0","300","150","89","11","1","0.5","57.0","2.883","39.25","263.0","50.06","262","89","258","6.0","170","76","12.5",
"852453487","626524631","159329000","4775.61","57.200000000000045","2.883","74.0","7.59","965.0","300","151","90","11","1","0.0","57.200000000000045","2.883","39.75","265.0","50.06","253","90","258","5.875","169","75","12.5",
"852453488","626524672","159329542","4778.71","57.0","2.883","74.0","7.59","964.0","300","151","90","11","1","0.0","57.0","2.883","40.0","267.0","49.96","247","90","258","6.0","169","76","12.25",
"852453489","626524639","159330031","4781.5","57.0","2.883","74.0","7.59","960.0","300","151","90","11","1","0.0","57.0","2.883","40.0","268.0","49.96","257","90","258","5.75","169","75","12.25",
"852453490","626524642","159330521","4784.29","56.799999999999955","2.883","74.0","7.59","963.0","300","151","89","11","1","0.5","56.799999999999955","2.883","40.25","269.0","49.96","250","89","264","5.75","169","75","12.5",
"852453491","626524633","159331008","4787.05","56.799999999999955","2.883","74.0","7.5","962.0","300","150","90","11","1","0.0","56.799999999999955","2.883","40.0","268.0","49.96","236","90","266","5.625","169","74","12.375",
"852453492","626524636","159331508","4789.89","56.60000000000002","2.883","73.0","7.4","960.0","300","150","90","11","1","0.0","56.60000000000002","2.883","40.0","268.0","49.96","236","89","266","5.875","169","75","12.125",
"852453493","626524672","159332011","4792.77","56.799999999999955","2.883","73.0","7.4","954.0","300","150","90","11","1","0.0","56.799999999999955","2.883","40.25","269.0","49.96","235","89","264","5.875","169","74","12.25",
"852453494","626524698","159332516","4795.65","56.60000000000002","2.883","73.0","7.4","950.0","300","150","90","11","1","0.0","56.60000000000002","2.883","40.5","269.0","49.96","236","90","262","5.75","169","74","12.5",
"852453495","626524734","159333070","4798.81","56.799999999999955","2.874","73.0","7.5","945.0","300","150","90","11","1","0.0","56.799999999999955","2.874","40.5","269.0","49.96","241","90","262","5.5","169","73","12.25",
"852453496","626524782","159333613","4801.91","56.60000000000002","2.874","73.0","7.5","943.0","300","149","90","11","1","0.0","56.60000000000002","2.874","40.5","268.0","49.96","237","89","260","5.625","169","74","12.25",
"852453497","626524783","159334127","4804.83","56.60000000000002","2.883","72.2","7.5","941.0","300","150","90","11","1","0.5","56.60000000000002","2.883","40.25","267.0","49.96","230","89","258","5.75","169","74","12.375",
"852453498","626524805","159334658","4807.84","56.39999999999998","2.883","72.2","7.5","947.0","300","149","90","11","1","0.5","56.39999999999998","2.883","39.5","263.0","49.96","243","90","260","5.75","169","74","12.375",
"852453499","626524813","159335242","4811.15","56.60000000000002","2.883","72.2","7.5","950.0","300","149","90","11","1","0.5","56.60000000000002","2.883","40.0","264.0","49.87","240","90","260","5.75","169","74","12.375",
"852453500","626524852","159335784","4814.23","56.39999999999998","2.893","72.2","7.5","952.0","300","149","90","11","1","0.5","56.39999999999998","2.893","39.5","262.0","49.87","232","90","260","5.625","169","74","12.5",
"852453501","626524864","159336315","4817.25","56.60000000000002","2.893","72.2","7.4","957.0","300","149","90","11","1","0.5","56.60000000000002","2.893","39.75","263.0","49.87","229","90","258","5.625","169","74","12.5",
"852453502","626524953","159336838","4820.34","56.39999999999998","2.902","72.2","7.4","969.0","300","149","90","11","1","0.5","56.39999999999998","2.902","39.5","261.0","49.87","229","90","260","5.625","169","74","12.5",
